1.3641,1.431,2
1.1961,0.89184,2
0.87134,1.128,2
1.3281,1.341,2
0.25838,0.98374,2
0.66163,0.83506,2
1.6073,0.72786,2
0.41067,1.062,2
0.95643,0.85456,2
1.3078,1.1981,2
1.1316,0.90307,2
1.1225,-1.102,3
1.0651,-0.79819,3
1.1189,-1.2355,3
0.81205,-1.3641,3
1.349,-1.0091,3
0.77005,-0.76279,3
0.82121,-0.8439,3
1.5308,-0.67179,3
0.94394,-1.0398,3
1.678,-1.0598,3
1.1054,-0.8859,3
1.3237,-0.92465,3
1.1282,-0.88725,3
1.9412,-0.69338,3
0.69323,-1.4261,3
0.43481,-0.35597,3
0.71338,-0.65275,3
1.1868,-1.5344,3
1.708,-0.8067,3
1.637,-0.88007,3
1.0628,-1.3568,3
1.0132,-0.95201,3
0.46763,-1.0066,3
1.0571,-1.2524,3
1.1437,-1.4244,3
0.79919,-0.96311,3
0.78822,-0.85237,3
0.87302,-1.3059,3
1.3261,-0.78999,3
1.2,-0.76021,3
1.3533,-0.6532,3
1.0118,-1.1576,3
0.96127,-0.56675,3
0.58075,-1.1975,3
1.3652,-0.7039,3
0.82656,-1.0724,3
0.94547,-1.0964,3
0.14486,-1.1496,3
1.1082,-0.14195,3
0.48808,-1.2224,3
0.86508,-1.3298,3
0.76418,-1.6735,3
0.96065,-1.1815,3
1.1872,-0.97991,3
1.373,-0.43274,3
1.0426,-1.4333,3
1.0854,-0.51061,3
0.96658,-0.86433,3
0.66179,-0.47178,3
1.1413,-1.1477,3
0.41409,-1.2407,3
0.64049,-1.1724,3
1.1214,-0.70973,3
1.0545,-0.9707,3
1.1311,-0.071379,3
1.1164,-0.95073,3
1.5522,-0.96866,3
0.76446,-0.67384,3
0.87474,-0.92926,3
1.3067,-0.71722,3
0.43883,-1.8267,3
0.7544,-0.42183,3
1.0823,-1.0531,3
0.94544,-0.63664,3
1.1157,-0.83347,3
0.26832,-1.0609,3
1.0067,-1.301,3
0.99197,-1.2108,3
1.3045,-1.1998,3
1.4566,-1.0149,3
1.3134,-0.2003,3
1.0234,-0.47689,3
0.62464,-0.36183,3
0.57705,-1.0229,3
0.88561,-1.4022,3
0.54219,-0.77377,3
0.51378,-1.4692,3
1.3951,-0.99941,3
1.1329,-1.3155,3
0.93112,-0.89257,3
1.0586,-0.37417,3
0.78157,-1.0525,3
1.2913,-0.66817,3
0.30919,-1.1372,3
0.76315,-1.0056,3
1.1803,-0.84431,3
1.3993,-0.84331,3
1.1104,-0.66904,3
1.15,-1.4636,3
1.0384,-1.5792,3
1.3887,-1.7378,3
0.80756,-0.96701,3
0.98662,-0.34098,3
1.0194,-1.2149,3
1.2055,-1.4223,3
1.1909,-0.91217,3
0.86254,-1.2177,3
0.58333,-1.6575,3
0.8516,-0.72797,3
0.75013,-0.44538,3
-1.3109,1.7493,4
-1.2423,1.0348,4
-0.49776,1.4317,4
-1.2652,1.2585,4
-1.39,0.40295,4
-0.76859,0.39463,4
-1.7483,0.97898,4
-0.51501,1.4262,4
-1.5233,1.013,4
-0.719,1.3408,4
-0.45374,1.5552,4
-0.7003,0.50143,4
-0.9861,0.51703,4
-0.56843,1.6097,4
-1.7005,1.2924,4
-1.12,0.83271,4
-1.3112,1.4422,4
-0.86588,0.9584,4
-0.85396,1.3546,4
-1.3043,0.72186,4
-0.75902,1.555,4
-0.56244,0.95954,4
-1.4661,0.18002,4
-1.3243,1.3953,4
-1.1922,1.0993,4
-0.92553,0.22903,4
-0.56212,1.7086,4
-1.0136,1.3495,4
-1.2651,1.2087,4
-0.25687,1.4591,4
-1.245,0.64314,4
-0.98141,0.91704,4
-1.022,1.4449,4
-0.9226,1.5824,4
-1.015,0.95337,4
-0.72238,1.1492,4
-1.0735,0.44414,4
-1.3907,1.2159,4
-0.80979,0.48624,4
-0.95803,1.1853,4
-1.4113,0.65062,4
-0.58209,0.38621,4
-0.84371,1.3423,4
-1.6269,0.95443,4
-1.4113,1.0315,4
-1.1478,0.42217,4
-0.78371,1.2087,4
-1.2165,1.1848,4
-1.4705,0.56783,4
-1.4037,0.96174,4
-1.1835,1.669,4
-1.0249,1.1966,4
-0.79907,1.1301,4
-0.93291,1.4354,4
-1.4075,1.5723,4
-0.75978,0.59768,4
-0.61144,1.4139,4
-0.40244,0.85289,4
-0.42622,1.0922,4
-1.5122,0.72834,4
-0.67468,1.6275,4
-1.4141,0.96109,4
-1.2299,1.6579,4
-1.3136,1.466,4
-1.2186,1.2718,4
-1.4635,1.5251,4
-1.771,1.1129,4
-0.85265,0.71275,4
-1.3383,1.2133,4
-1.3627,0.99012,4
-1.9869,0.27163,4
-1.0157,1.3913,4
-1.5773,1.2375,4
-0.82699,0.79404,4
-1.0084,1.767,4
-1.4902,1.168,4
-0.92736,1.1127,4
-1.0021,1.0985,4
-1.088,0.40729,4
-1.2044,1.0821,4
-0.90942,1.2113,4
-0.22266,0.42105,4
-0.76186,1.0475,4
-1.0133,0.7574,4
-1.0446,1.2381,4
-0.85082,0.43802,4
-0.68283,1.0873,4
-0.33702,0.61067,4
-1.2527,0.38673,4
-0.99874,1.3483,4
-1.1676,0.81831,4
-1.1031,0.94381,4
-0.64177,1.0056,4
-1.1689,1.2221,4
-1.4776,1.2095,4
-1.0723,1.7488,4
-1.2271,1.1483,4
-0.95875,0.62173,4
-0.69357,0.2208,4
-1.6811,0.54164,4
